leg_exp,site,samples,core_comp_photo,core_closeup_img,ts_img
104,642,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=104&site=642,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=104&site=642,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=104&site=642,no data available
104,643,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=104&site=643,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=104&site=643,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=104&site=643,no data available
104,644,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=104&site=644,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=104&site=644,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=104&site=644,no data available
105,645,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=105&site=645,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=105&site=645,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=105&site=645,no data available
105,646,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=105&site=646,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=105&site=646,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=105&site=646,no data available
105,647,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=105&site=647,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=105&site=647,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=105&site=647,no data available
106,648,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=106&site=648,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=106&site=648,no data available,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=106&site=648
106,649,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=106&site=649,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=106&site=649,no data available,no data available
107,650,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=107&site=650,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=107&site=650,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=107&site=650,no data available
107,651,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=107&site=651,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=107&site=651,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=107&site=651,no data available
107,652,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=107&site=652,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=107&site=652,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=107&site=652,no data available
107,653,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=107&site=653,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=107&site=653,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=107&site=653,no data available
107,654,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=107&site=654,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=107&site=654,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=107&site=654,no data available
107,655,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=107&site=655,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=107&site=655,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=107&site=655,no data available
107,656,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=107&site=656,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=107&site=656,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=107&site=656,no data available
108,657,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=108&site=657,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=108&site=657,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=108&site=657,no data available
108,658,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=108&site=658,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=108&site=658,no data available,no data available
108,659,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=108&site=659,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=108&site=659,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=108&site=659,no data available
108,660,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=108&site=660,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=108&site=660,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=108&site=660,no data available
108,661,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=108&site=661,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=108&site=661,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=108&site=661,no data available
108,662,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=108&site=662,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=108&site=662,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=108&site=662,no data available
108,663,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=108&site=663,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=108&site=663,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=108&site=663,no data available
108,664,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=108&site=664,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=108&site=664,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=108&site=664,no data available
108,665,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=108&site=665,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=108&site=665,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=108&site=665,no data available
108,666,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=108&site=666,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=108&site=666,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=108&site=666,no data available
108,667,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=108&site=667,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=108&site=667,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=108&site=667,no data available
108,668,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=108&site=668,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=108&site=668,no data available,no data available
109,395,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=109&site=395,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=109&site=395,no data available,no data available
109,648,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=109&site=648,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=109&site=648,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=109&site=648,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=109&site=648
109,669,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=109&site=669,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=109&site=669,no data available,no data available
109,670,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=109&site=670,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=109&site=670,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=109&site=670,no data available
110,671,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=110&site=671,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=110&site=671,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=110&site=671,no data available
110,672,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=110&site=672,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=110&site=672,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=110&site=672,no data available
110,673,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=110&site=673,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=110&site=673,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=110&site=673,no data available
110,674,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=110&site=674,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=110&site=674,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=110&site=674,no data available
110,675,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=110&site=675,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=110&site=675,no data available,no data available
110,676,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=110&site=676,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=110&site=676,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=110&site=676,no data available
111,504,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=111&site=504,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=111&site=504,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=111&site=504,no data available
111,677,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=111&site=677,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=111&site=677,no data available,no data available
111,678,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=111&site=678,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=111&site=678,no data available,no data available
112,679,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=112&site=679,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=112&site=679,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=112&site=679,no data available
112,680,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=112&site=680,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=112&site=680,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=112&site=680,no data available
112,681,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=112&site=681,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=112&site=681,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=112&site=681,no data available
112,682,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=112&site=682,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=112&site=682,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=112&site=682,no data available
112,683,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=112&site=683,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=112&site=683,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=112&site=683,no data available
112,684,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=112&site=684,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=112&site=684,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=112&site=684,no data available
112,685,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=112&site=685,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=112&site=685,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=112&site=685,no data available
112,686,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=112&site=686,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=112&site=686,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=112&site=686,no data available
112,687,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=112&site=687,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=112&site=687,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=112&site=687,no data available
112,688,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=112&site=688,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=112&site=688,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=112&site=688,no data available
113,689,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=113&site=689,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=113&site=689,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=113&site=689,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=113&site=689
113,690,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=113&site=690,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=113&site=690,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=113&site=690,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=113&site=690
113,691,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=113&site=691,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=113&site=691,no data available,no data available
113,692,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=113&site=692,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=113&site=692,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=113&site=692,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=113&site=692
113,693,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=113&site=693,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=113&site=693,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=113&site=693,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=113&site=693
113,694,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=113&site=694,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=113&site=694,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=113&site=694,no data available
113,695,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=113&site=695,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=113&site=695,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=113&site=695,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=113&site=695
113,696,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=113&site=696,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=113&site=696,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=113&site=696,no data available
113,697,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=113&site=697,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=113&site=697,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=113&site=697,no data available
114,698,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=114&site=698,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=114&site=698,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=114&site=698,no data available
114,699,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=114&site=699,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=114&site=699,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=114&site=699,no data available
114,700,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=114&site=700,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=114&site=700,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=114&site=700,no data available
114,701,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=114&site=701,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=114&site=701,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=114&site=701,no data available
114,702,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=114&site=702,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=114&site=702,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=114&site=702,no data available
114,703,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=114&site=703,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=114&site=703,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=114&site=703,no data available
114,704,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=114&site=704,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=114&site=704,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=114&site=704,no data available
115,705,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=115&site=705,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=115&site=705,no data available,no data available
115,706,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=115&site=706,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=115&site=706,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=115&site=706,no data available
115,707,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=115&site=707,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=115&site=707,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=115&site=707,no data available
115,708,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=115&site=708,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=115&site=708,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=115&site=708,no data available
115,709,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=115&site=709,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=115&site=709,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=115&site=709,no data available
115,710,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=115&site=710,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=115&site=710,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=115&site=710,no data available
115,711,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=115&site=711,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=115&site=711,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=115&site=711,no data available
115,712,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=115&site=712,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=115&site=712,no data available,no data available
115,713,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=115&site=713,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=115&site=713,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=115&site=713,no data available
115,714,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=115&site=714,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=115&site=714,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=115&site=714,no data available
115,715,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=115&site=715,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=115&site=715,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=115&site=715,no data available
115,716,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=115&site=716,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=115&site=716,no data available,no data available
116,717,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=116&site=717,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=116&site=717,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=116&site=717,no data available
116,718,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=116&site=718,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=116&site=718,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=116&site=718,no data available
116,719,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=116&site=719,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=116&site=719,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=116&site=719,no data available
117,720,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=117&site=720,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=117&site=720,no data available,no data available
117,721,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=117&site=721,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=117&site=721,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=117&site=721,no data available
117,722,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=117&site=722,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=117&site=722,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=117&site=722,no data available
117,723,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=117&site=723,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=117&site=723,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=117&site=723,no data available
117,724,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=117&site=724,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=117&site=724,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=117&site=724,no data available
117,725,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=117&site=725,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=117&site=725,no data available,no data available
117,726,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=117&site=726,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=117&site=726,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=117&site=726,no data available
117,727,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=117&site=727,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=117&site=727,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=117&site=727,no data available
117,728,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=117&site=728,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=117&site=728,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=117&site=728,no data available
117,729,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=117&site=729,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=117&site=729,no data available,no data available
117,730,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=117&site=730,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=117&site=730,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=117&site=730,no data available
117,731,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=117&site=731,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=117&site=731,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=117&site=731,no data available
118,732,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=118&site=732,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=118&site=732,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=118&site=732,no data available
118,733,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=118&site=733,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=118&site=733,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=118&site=733,no data available
118,734,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=118&site=734,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=118&site=734,no data available,no data available
118,735,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=118&site=735,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=118&site=735,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=118&site=735,no data available
119,736,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=119&site=736,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=119&site=736,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=119&site=736,no data available
119,737,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=119&site=737,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=119&site=737,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=119&site=737,no data available
119,738,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=119&site=738,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=119&site=738,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=119&site=738,no data available
119,739,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=119&site=739,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=119&site=739,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=119&site=739,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=119&site=739
119,740,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=119&site=740,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=119&site=740,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=119&site=740,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=119&site=740
119,741,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=119&site=741,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=119&site=741,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=119&site=741,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=119&site=741
119,742,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=119&site=742,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=119&site=742,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=119&site=742,https://web.iodp.tamu.edu/janusweb/imaging/tsmicro.cgi?leg=119&site=742
119,743,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=119&site=743,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=119&site=743,no data available,no data available
119,744,https://web.iodp.tamu.edu/janusweb/sample/sample.cgi?leg=119&site=744,https://web.iodp.tamu.edu/janusweb/imaging/photo.cgi?leg=119&site=744,https://web.iodp.tamu.edu/janusweb/imaging/closeup.cgi?reporttype=I&leg=119&site=744,no data available
